Project ID,Provider,Receiver,Transaction type,Finance type,Sector,Sector code,Sector vocabulary code,Value,Currency,Transaction date,Description
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA01-01,,99,76,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA01-03,,99,69,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA04-01,,99,85,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA04-06,,99,53,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA01-04,,99,2,USD,2016-02-29,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA06-02,,99,7,USD,2016-02-29,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA03-05,,99,577,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA05-04,,99,777,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA02-01,,99,11,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA06-01,,99,4,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA03-01,,99,194,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA01-01,,99,9,USD,2016-02-29,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA04-02,,99,33699,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA03-04,,99,5,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA06-06,,99,418,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA03-02,,99,20,USD,2016-02-29,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA03-03,,99,11,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA01-06,,99,188,USD,2016-02-29,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA07-02,,99,924,USD,2016-02-29,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA05-05,,99,5,USD,2016-02-29,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA01-04,,99,21,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA04-05,,99,390,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA05-02,,99,15,USD,2016-02-29,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA04-06,,99,3,USD,2016-02-29,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA03-01,,99,1,USD,2016-02-29,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA02-01,,99,3,USD,2016-02-29,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA05-05,,99,111,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA04-02,,99,83,USD,2016-02-29,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA01-05,,99,49,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA07-04,,99,9,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA06-04,,99,32,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA04-05,,99,250,USD,2016-02-29,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA07-05,,99,3,USD,2016-02-29,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA06-03,,99,19,USD,2016-02-29,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA01-06,,99,502,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA05-03,,99,17,USD,2016-02-29,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA01-03,,99,10,USD,2016-02-29,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA04-01,,99,29,USD,2016-02-29,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA07-03,,99,59,USD,2016-02-29,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA06-02,,99,42,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA05-01,,99,29,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA07-05,,99,5,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA07-02,,99,118,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA06-03,,99,98,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA06-05,,99,30,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA03-02,,99,231,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA01-07,,99,62,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA03-06,,99,29,USD,2016-02-29,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA06-04,,99,3,USD,2016-02-29,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA03-05,,99,305,USD,2016-02-29,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA06-06,,99,98,USD,2016-02-29,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA07-03,,99,282,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA03-06,,99,61,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA06-05,,99,22,USD,2016-02-29,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA03-01,,99,409,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA07-03,,99,1793,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA01-07,,99,545,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA01-05,,99,364,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA04-03,,99,1,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA05-03,,99,131,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA05-04,,99,177,USD,2016-02-29,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA01-05,,99,15,USD,2016-02-29,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA05-02,,99,73,USD,2015-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA05-02,,99,495,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA05-04,,99,726,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA06-03,,99,1167,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA06-02,,99,450,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA01-03,,99,255,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA05-05,,99,512,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA07-05,,99,14,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA03-02,,99,1443,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA01-02,,99,76,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA07-04,,99,154,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA06-08,,99,286,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA04-05,,99,96,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA01-01,,99,94,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA06-06,,99,181,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA04-03,,99,5,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA06-04,,99,258,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA04-02,,99,33878,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA05-01,,99,380,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA04-01,,99,932,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA04-06,,99,397,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA07-02,,99,211,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA03-04,,99,31,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA06-05,,99,108,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA01-04,,99,63,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA03-05,,99,97,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA05-03,,99,1184,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA02-01,,99,117,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA03-06,,99,361,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA04-04,,99,695,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Expenditure,,PA06-01,,99,2,USD,2014-12-31,
41122-Nepal-2970/A0/04/800/999,"
        ",UNICEF-41122,Disbursement,,,,99,0,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/003,Norway,UNICEF-41122,Commitment,,,,99,4247,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/003,YOUNG CHILD SURVIVAL & DEVELOPMENT,UNICEF-41122,Commitment,,,,99,49414,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/003,The United Kingdom,UNICEF-41122,Commitment,,,,99,1403535,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/003,Swiss Committee for UNICEF,UNICEF-41122,Commitment,,,,99,7108,USD,2013-12-31,
41122-Nepal-2970/A0/05/602/003,UNOCHA,UNICEF-41122,Commitment,,,,99,-77,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/003,Finland,UNICEF-41122,Commitment,,,,99,1124456,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/003,Norway,UNICEF-41122,Commitment,,,,99,807,USD,2013-12-31,
41122-Nepal-2970/A0/05/602/003,YOUNG CHILD SURVIVAL & DEVELOPMENT,UNICEF-41122,Commitment,,,,99,2622,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/003,Japan Committee for UNICEF,UNICEF-41122,Commitment,,,,99,127778,USD,2013-12-31,
41122-Nepal-2970/A0/05/602/003,Finland,UNICEF-41122,Commitment,,,,99,2143065,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/003,UNICEF (FOR GR ALLOCATIONS ONLY),UNICEF-41122,Commitment,,,,99,202872,USD,2013-12-31,
41122-Nepal-2970/A0/05/602/003,Norway,UNICEF-41122,Commitment,,,,99,20,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/003,UNOCHA,UNICEF-41122,Commitment,,,,99,-26,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/003,UNICEF (FOR GR ALLOCATIONS ONLY),UNICEF-41122,Commitment,,,,99,220759,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/003,Finland,UNICEF-41122,Commitment,,,,99,794428,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/003,UNOCHA,UNICEF-41122,Commitment,,,,99,86,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/003,Global - Water Sanitation & Hygiene,UNICEF-41122,Commitment,,,,99,690000,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/003,Swiss Committee for UNICEF,UNICEF-41122,Commitment,,,,99,330,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/003,UNOCHA,UNICEF-41122,Commitment,,,,99,45771,USD,2013-12-31,
41122-Nepal-2970/A0/05/602/003,Japan Committee for UNICEF,UNICEF-41122,Commitment,,,,99,3388,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/003,Finland,UNICEF-41122,Commitment,,,,99,1957292,USD,2013-12-31,
41122-Nepal-2970/A0/05/602/003,UNICEF (FOR GR ALLOCATIONS ONLY),UNICEF-41122,Commitment,,,,99,266889,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/003,UNICEF (FOR GR ALLOCATIONS ONLY),UNICEF-41122,Commitment,,,,99,445022,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/003,Swiss Committee for UNICEF,UNICEF-41122,Commitment,,,,99,-5,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/003,Global - Water Sanitation & Hygiene,UNICEF-41122,Commitment,,,,99,460408,USD,2017-12-31,
41122-Nepal-2970/A0/05/602/003,The United Kingdom,UNICEF-41122,Commitment,,,,99,1723378,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/003,The United Kingdom,UNICEF-41122,Commitment,,,,99,1320278,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/003,YOUNG CHILD SURVIVAL & DEVELOPMENT,UNICEF-41122,Commitment,,,,99,73722,USD,2013-12-31,
41122-Nepal-2970/A0/05/602/003,YOUNG CHILD SURVIVAL & DEVELOPMENT,UNICEF-41122,Commitment,,,,99,50,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/003,Japan Committee for UNICEF,UNICEF-41122,Commitment,,,,99,-8828,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/003,Japan Committee for UNICEF,UNICEF-41122,Commitment,,,,99,19173,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,14030,,1,3801,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,14021,,1,1478005,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,14010,,1,221559,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,14030,,1,131835,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,12261,,1,97812,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,14031,,1,1238,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,14010,,1,129798,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,14032,,1,153831,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,14031,,1,156114,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,14021,,1,756,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,12261,,1,-154,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,14032,,1,2056355,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,14031,,1,132399,USD,2013-12-31,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,14030,,1,173624,USD,2013-12-31,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,14032,,1,1104597,USD,2013-12-31,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,14031,,1,40556,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,14032,,1,1930368,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,14021,,1,407768,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,14010,,1,38243,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,14010,,1,44237,USD,2013-12-31,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,14030,,1,111982,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,PA03-01,,99,4405,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,PA03-06,,99,221559,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,PA03-06,,99,129798,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,PA03-01,,99,1725605,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,PA03-04,,99,40350,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,PA03-03,,99,97812,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,PA03-04,,99,1390,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,PA03-02,,99,153831,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,PA03-02,,99,2056355,USD,2015-12-31,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,PA03-03,,99,-154,USD,2016-02-29,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,PA03-04,,99,39433,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,PA03-01,,99,520873,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,PA03-02,,99,1930368,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Expenditure,,PA03-06,,99,38243,USD,2014-12-31,
41122-Nepal-2970/A0/05/602/003,"
        ",UNICEF-41122,Disbursement,,,,99,737058,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/007,Norway,UNICEF-41122,Commitment,,,,99,135646,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/007,UNICEF (FOR GR ALLOCATIONS ONLY),UNICEF-41122,Commitment,,,,99,200396,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/007,UNICEF (FOR GR ALLOCATIONS ONLY),UNICEF-41122,Commitment,,,,99,15706,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/007,Norway,UNICEF-41122,Commitment,,,,99,47839,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/007,BASIC EDUCATION AND GENDER EQUALITY,UNICEF-41122,Commitment,,,,99,1719,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/007,Consolidated Funds from NatComs,UNICEF-41122,Commitment,,,,99,14690,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/007,Netherlands,UNICEF-41122,Commitment,,,,99,78657,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/007,Netherlands,UNICEF-41122,Commitment,,,,99,21343,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/007,Japan Committee for UNICEF,UNICEF-41122,Commitment,,,,99,34062,USD,2013-12-31,
41122-Nepal-2970/A0/05/603/007,Bill & Melinda Gates Foundation,UNICEF-41122,Commitment,,,,99,7846,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/007,Swedish Committee for UNICEF,UNICEF-41122,Commitment,,,,99,29958,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/007,POLICY ADVOCACY AND PARTNERSHIP,UNICEF-41122,Commitment,,,,99,-583,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/007,Norway,UNICEF-41122,Commitment,,,,99,155707,USD,2013-12-31,
41122-Nepal-2970/A0/05/603/007,UNICEF (FOR GR ALLOCATIONS ONLY),UNICEF-41122,Commitment,,,,99,58891,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/007,Japan Committee for UNICEF,UNICEF-41122,Commitment,,,,99,3492,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/007,Swedish Committee for UNICEF,UNICEF-41122,Commitment,,,,99,5601,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/007,Japan Committee for UNICEF,UNICEF-41122,Commitment,,,,99,43753,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/007,POLICY ADVOCACY AND PARTNERSHIP,UNICEF-41122,Commitment,,,,99,30135,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/007,Swiss Committee for UNICEF,UNICEF-41122,Commitment,,,,99,1000,USD,2013-12-31,
41122-Nepal-2970/A0/05/603/007,Japan Committee for UNICEF,UNICEF-41122,Commitment,,,,99,8567,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/007,Bill & Melinda Gates Foundation,UNICEF-41122,Commitment,,,,99,58,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/007,Consolidated Funds from NatComs,UNICEF-41122,Commitment,,,,99,385,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/007,Norway,UNICEF-41122,Commitment,,,,99,170193,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/007,UNICEF (FOR GR ALLOCATIONS ONLY),UNICEF-41122,Commitment,,,,99,9841,USD,2013-12-31,
41122-Nepal-2970/A0/05/603/007,POLICY ADVOCACY AND PARTNERSHIP,UNICEF-41122,Commitment,,,,99,122,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/007,"
        ",UNICEF-41122,Expenditure,,15112,,1,142231,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/007,"
        ",UNICEF-41122,Expenditure,,15150,,1,45949,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/007,"
        ",UNICEF-41122,Expenditure,,15150,,1,21424,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/007,"
        ",UNICEF-41122,Expenditure,,15112,,1,15428,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/007,"
        ",UNICEF-41122,Expenditure,,15112,,1,161346,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/007,"
        ",UNICEF-41122,Expenditure,,15150,,1,18391,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/007,"
        ",UNICEF-41122,Expenditure,,15150,,1,3534,USD,2013-12-31,
41122-Nepal-2970/A0/05/603/007,"
        ",UNICEF-41122,Expenditure,,15112,,1,53609,USD,2013-12-31,
41122-Nepal-2970/A0/05/603/007,"
        ",UNICEF-41122,Expenditure,,PA07-03,,99,15428,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/007,"
        ",UNICEF-41122,Expenditure,,PA07-05,,99,45949,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/007,"
        ",UNICEF-41122,Expenditure,,PA07-05,,99,21424,USD,2016-02-29,
41122-Nepal-2970/A0/05/603/007,"
        ",UNICEF-41122,Expenditure,,PA07-03,,99,142231,USD,2015-12-31,
41122-Nepal-2970/A0/05/603/007,"
        ",UNICEF-41122,Expenditure,,PA07-03,,99,161346,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/007,"
        ",UNICEF-41122,Expenditure,,PA07-05,,99,18391,USD,2014-12-31,
41122-Nepal-2970/A0/05/603/007,"
        ",UNICEF-41122,Disbursement,,,,99,69113,USD,2016-02-29,
41122-Nepal-2970/DM/01/800/999,"
        ",UNICEF-41122,Expenditure,,43010,,1,409840,USD,2015-12-31,
41122-Nepal-2970/DM/01/800/999,"
        ",UNICEF-41122,Expenditure,,43010,,1,1444049,USD,2014-12-31,
41122-Nepal-2970/DM/01/800/999,"
        ",UNICEF-41122,Expenditure,,43010,,1,1195135,USD,2013-12-31,
41122-Nepal-2970/DM/01/800/999,"
        ",UNICEF-41122,Expenditure,,PA03-04,,99,396,USD,2015-12-31,
41122-Nepal-2970/DM/01/800/999,"
        ",UNICEF-41122,Expenditure,,PA05-04,,99,67661,USD,2015-12-31,
41122-Nepal-2970/DM/01/800/999,"
        ",UNICEF-41122,Expenditure,,PA06-05,,99,2591,USD,2015-12-31,
41122-Nepal-2970/DM/01/800/999,"
        ",UNICEF-41122,Expenditure,,PA06-06,,99,36420,USD,2015-12-31,
41122-Nepal-2970/DM/01/800/999,"
        ",UNICEF-41122,Expenditure,,PA05-03,,99,11395,USD,2015-12-31,
41122-Nepal-2970/DM/01/800/999,"
        ",UNICEF-41122,Expenditure,,PA03-05,,99,50251,USD,2015-12-31,
41122-Nepal-2970/DM/01/800/999,"
        ",UNICEF-41122,Expenditure,,PA03-06,,99,5294,USD,2015-12-31,
41122-Nepal-2970/DM/01/800/999,"
        ",UNICEF-41122,Expenditure,,PA07-05,,99,453,USD,2015-12-31,
41122-Nepal-2970/DM/01/800/999,"
        ",UNICEF-41122,Expenditure,,PA02-01,,99,938,USD,2015-12-31,
41122-Nepal-2970/DM/01/800/999,"
        ",UNICEF-41122,Expenditure,,PA01-04,,99,1820,USD,2015-12-31,
41122-Nepal-2970/DM/01/800/999,"
        ",UNICEF-41122,Expenditure,,PA01-06,,99,43725,USD,2015-12-31,
41122-Nepal-2970/DM/01/800/999,"
        ",UNICEF-41122,Expenditure,,PA01-01,,99,6656,USD,2015-12-31,
41122-Nepal-2970/DM/01/800/999,"
        ",UNICEF-41122,Expenditure,,PA07-02,,99,10306,USD,2015-12-31,
41122-Nepal-2970/DM/01/800/999,"
        ",UNICEF-41122,Expenditure,,PA06-08,,99,5364,USD,2015-12-31,
